SALE TYPE,SOLD DATE,PROPERTY TYPE,ADDRESS,CITY,STATE OR PROVINCE,ZIP OR POSTAL CODE,PRICE,BEDS,BATHS,LOCATION,SQUARE FEET,LOT SIZE,YEAR BUILT,DAYS ON MARKET,$/SQUARE FEET,HOA/MONTH,STATUS,NEXT OPEN HOUSE START TIME,NEXT OPEN HOUSE END TIME,URL,SOURCE,MLS#,FAVORITE,INTERESTED,LATITUDE,LONGITUDE
MLS Listing,,Condo/Co-op,1587 15th St #403,San Francisco,CA,94103,509950,2,1.0,San Francisco,724,8670,2007,19,704,578,Active,,,https://www.redfin.com/CA/San-Francisco/1587-15th-St-94103/unit-403/home/21967234,San Francisco MLS,423722837,N,Y,37.7665804,-122.41957
MLS Listing,,Single Family Residential,3410 Jackson St,San Francisco,CA,94118,23500000,5,5.5,San Francisco,7140,4788,1923,19,3291,,Active,,,https://www.redfin.com/CA/San-Francisco/3410-Jackson-St-94118/home/584993,San Francisco MLS,423719913,N,Y,37.7906428,-122.4512211
MLS Listing,,Condo/Co-op,259 Clara St #202,San Francisco,CA,94107,1195000,2,2.0,San Francisco,1240,,2017,19,964,569,Active,,,https://www.redfin.com/CA/San-Francisco/259-Clara-St-94107/unit-202/home/173948898,San Francisco MLS,423721794,N,Y,37.7783397,-122.4034459
MLS Listing,,Single Family Residential,650 11th Ave,San Francisco,CA,94118,2350000,5,4.0,San Francisco,2613,3000,1922,19,899,,Active,,,https://www.redfin.com/CA/San-Francisco/650-11th-Ave-94118/home/1341882,San Francisco MLS,423718315,N,Y,37.7760458,-122.4690517
MLS Listing,,Single Family Residential,3949 21St St,San Francisco,CA,94114,1695000,1,2.0,San Francisco,695,1873,1918,19,2439,,Active,,,https://www.redfin.com/CA/San-Francisco/3949-21st-St-94114/home/1921893,"bridgeMLS, Bay East AOR, or Contra Costa AOR",41019749,N,Y,37.75591,-122.4354276
MLS Listing,,Single Family Residential,586 Paris St,San Francisco,CA,94112,750000,3,3.0,SAN FRANCISCO,2150,2500,1913,19,349,,Active,,,https://www.redfin.com/CA/San-Francisco/586-Paris-St-94112/home/1614554,MLSListings,ML81919441,N,Y,37.7195678,-122.4367377
MLS Listing,,Condo/Co-op,4 Newell St Unit A,San Francisco,CA,94133,1396000,1,1.5,San Francisco,1171,2326,1918,19,1192,,Active,,,https://www.redfin.com/CA/San-Francisco/4-Newell-St-94133/unit-A/home/184411684,San Francisco MLS,423722770,N,Y,37.8031286,-122.4135484
MLS Listing,,Condo/Co-op,4 Newell St,San Francisco,CA,94133,1815000,3,2.5,San Francisco,1523,2326,1918,19,1192,,Active,,,https://www.redfin.com/CA/San-Francisco/4-Newell-St-94133/home/184411600,San Francisco MLS,423722767,N,Y,37.8031286,-122.4135484
MLS Listing,,Single Family Residential,1342 Fell St,San Francisco,CA,95132,4195001,4,4.0,San Francisco,3780,3436,2023,19,1110,,Active,,,https://www.redfin.com/CA/San-Francisco/1342-Fell-St-94117/home/1000384,San Francisco MLS,423721334,N,Y,37.77403,-122.4400806
MLS Listing,,Condo/Co-op,1320 Vallejo St,San Francisco,CA,94109,730000,2,1.0,San Francisco,835,2360,1908,20,874,286,Active,,,https://www.redfin.com/CA/San-Francisco/1320-Vallejo-St-94109/home/184404940,San Francisco MLS,423722720,N,Y,37.7974621,-122.4192231
MLS Listing,,Condo/Co-op,750 Great Hwy #1,San Francisco,CA,94121,1598000,3,2.0,San Francisco,1295,3564,1990,20,1234,545,Active,March-16-2023 04:15 PM,March-16-2023 07:15 PM,https://www.redfin.com/CA/San-Francisco/750-Great-Hwy-94121/unit-1/home/1839647,San Francisco MLS,422712804,N,Y,37.7741852,-122.5106875
MLS Listing,,Single Family Residential,3501 Lawton St,San Francisco,CA,94122,1350000,2,1.0,San Francisco,1230,1746,1940,20,1098,,Active,,,https://www.redfin.com/CA/San-Francisco/3501-Lawton-St-94122/home/1155605,CRMLS,OC22106605,N,Y,37.756784,-122.5005196
MLS Listing,,Single Family Residential,197 Lower Ter,San Francisco,CA,94114,2395000,3,2.0,San Francisco,1575,2199,1924,20,1521,,Active,,,https://www.redfin.com/CA/San-Francisco/197-Lower-Ter-94114/home/1082146,BAREIS,423721194,N,Y,37.763163,-122.4436938
MLS Listing,,Condo/Co-op,425 1st St #4706,San Francisco,CA,94105,1998000,2,2.0,San Francisco,1238,56024,2008,21,1614,1349,Active,,,https://www.redfin.com/CA/San-Francisco/425-1st-St-94105/unit-4706/home/17304838,San Francisco MLS,423722058,N,Y,37.7857365,-122.3921923
MLS Listing,,Vacant Land,1874 Quesada Ave,San Francisco,CA,94124,99900,,,San Francisco,,2495,,21,,,Active,,,https://www.redfin.com/CA/San-Francisco/1874-Quesada-Ave-94124/home/184391804,San Francisco MLS,423722585,N,Y,37.7354025,-122.3945509
MLS Listing,,Single Family Residential,473 Andover St,San Francisco,CA,94110,3100000,4,2.0,San Francisco,1600,3497,1928,22,1938,,Active,,,https://www.redfin.com/CA/San-Francisco/473-Andover-St-94110/home/765241,MetroList,423722524,N,Y,37.7376142,-122.4163533
